platformLink,uni,title,degType,campus,duration,tuition,about,uniRank,languages,ects,city,country,toefl,ielts,gmat,gre,origLink,applyBy,startDate,disciplines,tuitiontype
https://www.mastersportal.com/studies/20071/,Loughborough University,Economics and Finance,M.Sc.,On Campus,1 year,"15,573","The MSc Economics and Finance programme at Loughborough University will provide you with the capability to apply modern macroeconomic, microeconomic and econometric methods in order to assess and shape organisational, government and financial policy.",226th ,English,180 alternative credits,Loughborough,.,     92      ,     6.5      ,.,.,.,06/09/2021,28/09/2021,"Economics, Finance, Financial Mathematics","[""year""]"
https://www.mastersportal.com/studies/95060/,University of Pretoria,Economics (Coursework),Master,On Campus,1 year,"2,451","The mission of the the Faculty of Economic and Management Sciences is to advance relevant knowledge and develop employable, innovative and diverse graduates to co-create value for society. This Economics (Coursework) programme is offered by University of Pretoria.",401st ,English,180 alternative credits,Pretoria,South Africa,     83      ,     6      ,.,.,.,.,01/03/2021,Economics,"[""year ""]"
https://www.mastersportal.com/studies/263454/,University of Missouri - Columbia,Personal Financial Planning with emphasis in Consumer and Family Economics,M.Sc.,On Campus,1 year,"19,980","Personal Financial Planning with emphasis in Consumer and Family Economics from University of Missouri - Columbia focuses on critical analysis of the interaction of the household sector with the markets for labor, consumer goods and financial products. Emphasis is placed on developing analytical skills.",151st ,English,30 alternative credits,Columbia,.,     80      ,     6.5      ,   Required   ,   Required   ,.,01/04/2021,24/08/2021,"Economics, Family & Consumer Science, Finance","[""year ""]"
https://www.mastersportal.com/studies/220958/,"HEC Liège, Management School of the University of Liege",Economics,Master,On Campus,1 year,"1,670","The Master’s degree in Economics at HEC Liège, Management School of the University of Liege, available in two specializations, Economics and Finance and Economics and Society, offers you tools that are essential in order to analyze and understand the issues of local and global economics .",.,English,60 ECTS,Liège,Belgium,     80      ,     6      ,.,.,.,30/09/2021,16/09/2022,Economics,"[""year""]"
https://www.mastersportal.com/studies/191110/,University of Amsterdam,Political Science - Political Economy,M.Sc.,On Campus,1 year,"2,143","How do global economic and political forces shape the lives and future of citizens, business, and civil society? Of political conflict and government? Your Political Science - Political Economy from University of Amsterdam will teach you to answer these questions. ",61st ,English,60 ECTS,Amsterdam,Netherlands,     100      ,     7      ,.,.,.,03/03/2021,03/09/2021,"Economics, Political Science","[""year""]"
https://www.mastersportal.com/studies/32577/,University of Konstanz,Economics,M.Sc.,On Campus,2 years,Free,"The Economics programme of the University of Konstanz focuses on the use of economic theory and empirical methods as tools for understanding, modelling and evaluating real world economic issues.",251st ,English,120 ECTS,Konstanz,Germany,     92      ,     6.5      ,.,   Required   ,.,30/04/2021,01/10/2021,"Economics, Finance, Econometrics",.
https://www.mastersportal.com/studies/106584/,Poznan University of Life Sciences,Agri-food Economics and Trade,M.Sc.,On Campus,2 years,.,"Master’s degree in the field of Agri-food Economics and Trade at the Poznan University of Life Sciences provides graduates with in-depth knowledge and skills in micro- and macroeconomics, international economics, international marketing, agri-food policy, trade policy, as well as commercial law. ",.,English,On Campus,Poznan,Poland,.,.,.,.,.,25/05/2021,01/10/2021,"Economics, Agribusiness, International Business",.
https://www.mastersportal.com/studies/248369/,Duke University,Economics and Computation,M.Sc.,On Campus,2 years,"47,581","The Master in Economics and Computation program offered by Duke University combines the strengths of the Departments of Economics and Computer Science to educate students in these important computational skills linked to economics, and to prepare them for Ph.D. studies or careers in economics, finance, government, and business. ",20th ,English,30 alternative credits,Durham,.,.,     7      ,.,     155  (verbal)     161  (quantitative)     4  (analytical)      ,.,01/02/2021,17/08/2021,"Economics, Computer Sciences","[""year ""]"
https://www.mastersportal.com/studies/301904/,INTO Manchester,Pre-Master's - Finance and Econometrics,Pre-Master,Blended,½ year,.,The Pre-Master's - Finance and Econometrics program at INTO Manchester is an intermediary step towards studying a Master’s degree at this university.,.,English,Blended,Manchester,.,.,     5.5      ,.,.,.,.,28/09/2021,"Economics, Finance, Econometrics",.
https://www.mastersportal.com/studies/1112/,Bilkent University,Economics,M.A.,On Campus,2 years,"6,315","The curriculum of the Economics programme from Bilkent University aims to prepare the students toward a Ph.D. degree. However, elective courses and a thesis study in the 2nd year gives the students the opportunity to over take practical training, preparing them for jobs in the government or private sector.",551st ,English,120 ECTS,Ankara,Turkey,     87      ,.,.,   Required   ,.,22/04/2021,23/09/2021,"Economics, Finance","[""year ""]"
https://www.mastersportal.com/studies/35851/,ETH Zurich - Swiss Federal Institute of Technology,Quantitative Finance,M.Sc.,On Campus,1½ years,"1,240","The specialized Master program Master of Science UZH ETH in Quantitative Finance at ETH Zurich - Swiss Federal Institute of Technology, in short MSc UZH ETH in Quantitative Finance (or before 2009: Master of Advanced Studies in Finance) is a joint degree program offered by the University of Zurich, represented by the Department of Banking and Finance.",6th ,English,90 ECTS,Zürich,Switzerland,     100      ,     7      ,.,.,.,31/03/2021,20/09/2021,"Economics, Mathematics","[""year""]"
https://www.mastersportal.com/studies/141750/,King's College London,Political Economy,M.A.,On Campus,1 year,"14,388",The Political Economy MA at King's College London is a broadbased multidisciplinary course that will develop your critical understanding of the UK and global political and economic institutions. You will also acquire the theoretical skills necessary to engage with contemporary domestic and world affairs at an advanced level.,31st ,English,180 alternative credits,London,.,     100      ,     7      ,.,.,.,31/03/2021,01/09/2021,"Economics, Political Science","[""year""]"
https://www.mastersportal.com/studies/139808/,"City, University of London",Graduate Diploma in Economics,Pre-Master,Blended,9 months,.,"INTO makes sure you can get into the Master’s of your dreams by offering the Graduate Diploma program. The Graduate Diploma in Economics offered by INTO City University London is a preparation program that upgrades your academic skills, English language level in order to be accepted to a Master’s program.",350th ,English,Blended,London,.,.,     5.5      ,.,.,.,.,06/04/2021,"Economics, Business Administration, Management, Organisation & Leadership",.
https://www.mastersportal.com/studies/3314/,University of Warwick,Finance and Economics,M.Sc.,On Campus,1 year,"34,419",Discover how to apply your economics knowledge with the MSc Finance and Economics course at the University of Warwick. ,62nd ,English,180 alternative credits,London,.,     100      ,     7      ,     700      ,   Required   ,.,.,04/10/2021,"Economics, Business Administration, Finance","[""year ""]"
https://www.mastersportal.com/studies/71101/,American University of Armenia,Economics,M.Sc.,On Campus,2 years,"2,114","The American University of Armenia's College of Business and Economics (CBE) offers a Master of Science in Economics (MSE) to prepare graduates for careers and advanced study in economics, applied research and public policy.",.,English,On Campus,Yerevan,Armenia,     79      ,     6.5      ,.,.,.,15/04/2021,27/08/2021,"Economics, Finance, Econometrics","[""year ""]"
https://www.mastersportal.com/studies/61148/,Carleton University,Political Economy,M.A.,On Campus,2 years,"4,309",The interdisciplinary nature of the Master of Arts (MA) in Political Economy from Carleton University is designed to expose our students to the core concepts of political economy and an opportunity to develop individual areas of research concentration. ,501st ,English,60 alternative credits,Ottawa,Canada,     86      ,     6.5      ,.,.,.,01/02/2021,04/09/2021,"Economics, Political Science","[""year ""]"
https://www.mastersportal.com/studies/65918/,Birla Institute of Technology and Science,Economics,M.Sc.,On Campus,2 years,"6,934",The Economics and Finance Department at the Birla Institute of Technology and Science Pilani - Hyderabad Campus offers MSc (Hons) Economics as a first degree. Minor in Finance and PhD programme.,1001st ,English,On Campus,Malkajgiri,India,.,.,.,.,.,11/06/2021,01/08/2021,Economics,"[""year ""]"
https://www.mastersportal.com/studies/150070/,Lakehead University,Economics,M.A.,On Campus,2 years,"3,503",The Economics program at Lakehead University offers training in core economic theory courses as well as a number of field options.,601st ,English,60 alternative credits,Thunder Bay,Canada,     80      ,     6.5      ,.,.,.,01/02/2021,08/09/2021,Economics,"[""year ""]"
https://www.mastersportal.com/studies/230536/,Paris-Sorbonne University Abu Dhabi,Health Economics,Master,On Campus,2 years,"18,711","The Master in Health Economics from Paris-Sorbonne University Abu Dhabi aims to provide students with a specialised, multidisciplinary qualification for successful careers in global institutions operating in both the public and private health sectors. ",.,English,On Campus,Abu Dhabi,United Arab Emirates,     79      ,     6      ,.,.,.,02/08/2021,22/09/2021,"Economics, Health Management","[""year ""]"
https://www.mastersportal.com/studies/152653/,Sciences Po,International Affairs (Dual Degree with Kings College London),M.A.,On Campus,2 years,Free,King's College London and Sciences Po have expanded their historic partnership by initiating a joint International Affairs (Dual Degree with Kings College London) programme at Sciences Po. ,242nd ,"Partially taught in English, Partially taught in French",On Campus,Paris,France,     100      ,     7      ,.,.,.,01/03/2021,02/09/2021,"Economics, International Relations, Public Policy",.
https://www.mastersportal.com/studies/167774/,Cyprus International University,Economics,Master,On Campus,1 year,350,"The Master's Program in Economics at the Cyprus International University aims to prepare the participants with competence in microeconomics, macroeconomics, and statistical method knowledge while aiming to ensure that participants have a background that will first gain these competencies if they are not graduated from economics.",.,English,90 ECTS,Mersin,Turkey,     65      ,.,.,.,.,.,01/10/2021,Economics,"[""module""]"
https://www.mastersportal.com/studies/281075/,University of Stirling,Pre-Master's - Banking and Finance,Pre-Master,Blended,½ year,.,The Pre-Master's - Banking and Finance programme at INTO University of Stirling is created to ensure you will be admitted to your desired graduate degree. ,301st ,English,Blended,Stirling,.,.,     6      ,.,.,.,.,29/03/2021,"Economics, Business Administration, Finance",.
https://www.mastersportal.com/studies/149530/,Charles University,Economics-Masters,Pre-Master,On Campus,9 months,"5,740",Follow-on Master´s degree programs are especially designed for Bachelor´s diploma holders with an interest in Economics. The Economics-Masters course from Charles University take place in Prague-Hostivar or a spa town of Podebrady.,201st ,English,On Campus,Prague,Czech Republic,.,.,.,.,.,31/08/2021,01/09/2021,"Economics, Language Studies","[""full""]"
https://www.mastersportal.com/studies/111444/,George Washington University,Applied Economics,M.A.,On Campus,1½ years,"1,500","Students in the Master of Arts in Applied Economics program offered by George Washington University develop skills in macro- and microeconomics and learn to analyze and forecast economic trends in areas including (but not limited to) budgetary and fiscal policy, international trade, labor and urban economics.",187th ,English,30 alternative credits,"Washington, D. C.",.,     80      ,     6      ,.,.,.,01/04/2021,31/08/2021,Economics,"[""credit ""]"
https://www.mastersportal.com/studies/69103/,Western University - Canada,Economics,M.A.,On Campus,1 year,"2,757",Economics from Western University - Canada serves as an entry path to transition to our world-class PhD program. ,201st ,English,30 alternative credits,London,Canada,     86      ,     6      ,.,.,.,01/02/2021,01/09/2021,Economics,"[""year ""]"
https://www.mastersportal.com/studies/264467/,University of Reading,Economics and Finance,M.Sc.,On Campus,1 year,"19,072","​With the Msc Economics and Finance degree offered at the University of Reading you will prepare for a career as an economist in fields such as the investment banking industry, international or government organisations, and research roles.",201st ,English,180 alternative credits,Reading,.,.,     7      ,.,.,.,01/08/2021,28/09/2021,"Economics, Finance","[""year""]"
https://www.mastersportal.com/studies/270851/,University of Luxembourg,Finance and Economics,M.Sc.,On Campus,2 years,400,"The MSc in Finance and Economics at University of Luxembourg was developed together with the Luxembourg financial centre. It prepares students for the job market in different finance disciplines in Luxembourg, Europe and overseas. ",201st ,English,120 ECTS,Luxembourg,Luxembourg,     87      ,     5.5      ,.,.,.,11/05/2021,14/09/2021,"Economics, Finance","[""year""]"
https://www.mastersportal.com/studies/212479/,University of Aberdeen,Law and Economics of Oil and Gas,M.Sc.,On Campus,1 year,"11,285",Our unique Law and Economics of Oil and Gas programme  at University of Aberdeen combines the disciplines of Economics and Law to equip students with the necessary economic and legal skills required for a successful career in the oil and gas industry or governmental organisations.,178th ,English,180 alternative credits,Aberdeen,.,     90      ,     6.5      ,.,.,.,20/07/2021,07/09/2021,"Economics, International Law, Mining, Oil & Gas","[""year""]"
https://www.mastersportal.com/studies/13678/,Corvinus University of Budapest,International Economy and Business,M.A.,On Campus,2 years,"3,650","The aim of the International Economy and Business programme of Corvinus University of Budapest is to train graduates with a thorough understanding of the processes of international economy, ranging from the fields of international business and economics to international politics and international law.",801st ,English,120 ECTS,Budapest,Hungary,.,     5.5      ,.,.,.,15/05/2021,02/09/2021,"Economics, International Business","[""year""]"
https://www.mastersportal.com/studies/141060/,Carlos III University of Madrid,Industrial Economics and Markets,Master,On Campus,2 years,.,"The objective of this Industrial Economics and Markets  program at Carlos III University of Madrid is to produce such experts through solid training in three key areas: Industrial Organization, Business Economics and Quantitative Economic Analysis.",311st ,English,120 ECTS,Madrid,Spain,     72      ,     5.5      ,.,.,.,30/04/2021,14/09/2021,Economics,.
https://www.mastersportal.com/studies/148557/,Roosevelt University,Accounting - Finance - Banking - Money,Pre-Master,On Campus,½ year,.,"The Pre-Master's Accounting - Finance - Banking - Money Program offered by Roosevelt University provides on-campus MBA preparation, MPA preparation, master's in marketing communications preparation, and HRM master's preparation to international students at Roosevelt University in Chicago.",.,English,On Campus,Chicago,.,     60      ,     5.5      ,.,.,.,.,01/05/2021,"Economics, Finance, Accounting",.
https://www.mastersportal.com/studies/143460/,Eastern Michigan University,Trade and Development,M.A.,On Campus,1 year,"14,289","Rapidly growing international trade, increasing complexity of world financial markets and the collision of economic development with environmental problems place special demands on Trade and Development at Eastern Michigan University engaged in international business and public policy making. ",.,English,30 alternative credits,Ypsilanti,.,     79      ,     6.5      ,.,.,.,01/03/2021,04/05/2021,Economics,"[""year ""]"
https://www.mastersportal.com/studies/16002/,Czech University of Life Sciences Prague,Economics and Management,M.Sc.,On Campus,2 years,"1,207","The Economics and Management study branch at Czech University of Life Sciences Prague is aimed at students who are interested in the area of economics and management. It is being conceived inter-disciplinarily using the integrated economic and managerial basis, quantitative methods, ICT and the social-science disciplines connected.",801st ,English,120 ECTS,Prague,Czech Republic,.,.,.,.,.,.,30/09/2021,"Economics, Management, Organisation & Leadership","[""year""]"
https://www.mastersportal.com/studies/73253/,Cornell University,Regional Science,M.Sc.,On Campus,1 year,"17,093","The Regional Science program at Cornell University is designed to provide students with a thorough understanding of regional, interregional, location, and conflict theory in the context of physical and policy spaces and the framework of existing economic, social, and political systems. ",12nd ,English,30 alternative credits,Ithaca,.,     100      ,     7      ,.,.,.,15/01/2022,26/08/2022,"Economics, Geographical Information Systems (GIS)","[""year ""]"
https://www.mastersportal.com/studies/50513/,Deakin University ,Commerce,Master,On Campus,1 year,"18,504",Pursuing a Commerce course from Deakin University can lead to a career in virtually any area of business and government. ,201st ,English,8 alternative credits,Melbourne,.,     79      ,     6.5      ,.,.,.,21/02/2021,08/03/2021,"Economics, Finance, Marketing","[""year ""]"
https://www.mastersportal.com/studies/54321/,Colorado State University Global,Finance,M.Sc.,Online,Unknown,"7,396"," Hone your leadership abilities, gain international perspectives, and operational skills in finance with an online master's degree in Finance from Colorado State University Global Campus ",.,English,Online,Greenwood,.,     60      ,     5      ,.,.,.,.,.,"Economics, Finance, Accounting","[""year ""]"
https://www.mastersportal.com/studies/241713/,Otto von Guericke University Magdeburg,International Vocational Education,M.Sc.,On Campus,2 years,Free,The International Vocational Education study program at the Otto von Guericke University Magdeburg is a dual degree course in cooperation with the Anglia Ruskin University Chelmsford/Cambridge.,601st ,"Partially taught in English, Partially taught in German",120 ECTS,Magdeburg,Germany,.,.,.,.,.,15/03/2021,14/10/2021,"Economics, Education, Area & Cultural Studies",.
https://www.mastersportal.com/studies/236912/,University of St Andrews,Finance and Economics,M.Sc.,On Campus,1 year,"12,886","The MSc in Finance and Economics at the University of St Andrews provides advanced training in the theoretical tools and empirical techniques for economics and finance, preparing students for a professional career in international banking, the finance industry and governmental agencies.",96th ,English,120 alternative credits,St Andrews,.,     100      ,     7      ,.,.,.,12/08/2021,07/09/2021,"Economics, Finance","[""year""]"
https://www.mastersportal.com/studies/30267/,University of Kent,Economics,M.Sc.,On Campus,1 year,"8,915",The Economics MSc offered by the University of Kent is designed to provide an education in advanced economic theory and quantitative methods while allowing students to specialise or take options in a range of subjects that reflect the School's main areas of research expertise. ,301st ,English,180 alternative credits,Canterbury,.,     90      ,     6.5      ,.,.,.,31/07/2021,28/09/2021,"Economics, Finance, Econometrics","[""year""]"
https://www.mastersportal.com/studies/3918/,University of Hohenheim,Agricultural Economics,M.Sc.,On Campus,2 years,Free,"The Agricultural Economics degree program at the University of Hohenheim, which is focused on research, looks at the economic and agricultural-political relationships among the international agricultural and nutrition economy, the environment, and rural spaces.",201st ,English,120 ECTS,Stuttgart,Germany,     90      ,     6.5      ,.,.,.,15/07/2021,01/10/2021,"Economics, Agriculture",.
https://www.mastersportal.com/studies/44092/,Prague University of Economics and Business,Economics of Globalization and European Integration (EGEI),M.A.,On Campus,Unknown,"3,800","The objective of the Economics of Globalization and European Integration program at University of Economics, Prague is to develop competences in the core subjects of the programme for European and non-European economics students.",1001st ,English,On Campus,Prague,Czech Republic,     95      ,     6.5      ,.,.,.,30/04/2021,01/09/2021,"Economics, International Development, European Studies","[""year""]"
https://www.mastersportal.com/studies/64483/,University of Saskatchewan,Agricultural Economics,M.Sc.,On Campus,2 years,"2,786","The Department of Bioresource Policy, Business and Economics delivers the highly rated graduate degrees in Agricultural Economics. Agricultural Economics offered by University of Saskatchewan  provides opportunities for students to learn and use advanced theoretical and empirical methods in applied economics.",301st ,English,On Campus,Saskatoon,Canada,     86      ,     6.5      ,.,.,.,15/02/2021,03/09/2021,"Economics, Agriculture","[""year ""]"
https://www.mastersportal.com/studies/68661/,Seoul National University,Master of Business Administration,M.B.A.,On Campus,1½ years,.,The Seoul National University Global Master of Business Administration program is a 18-month full-time MBA program that aims to train future executives with globalized management skills and leadership. All courses in the Global MBA program are conducted in English.,37th ,English,49 alternative credits,Seoul,South Korea,     80      ,     5.5      ,.,.,.,26/03/2021,01/09/2021,"Economics, Business Administration, Finance",.
https://www.mastersportal.com/studies/67100/,University of Idaho,Statistics,M.Sc.,On Campus,1 year,"23,927","Statisticians not only know how to gather complex numerical data, they also know how to use it to solve practical problems. This expertise puts statisticians in high demand in government, medicine and health care, business, and many science- and technology-related fields. The Statistics program is offered by University of Idaho.",501st ,English,30 alternative credits,Moscow,.,     79      ,     6.5      ,.,   Required   ,.,15/03/2021,18/05/2021,"Economics, Statistics","[""year ""]"
https://www.mastersportal.com/studies/227167/,Tohoku University,Economics and Management,Master,On Campus,2 years,"4,617","More than 10% of the students who graduate from the Faculty of Economics continue their studies in graduate school. At the Graduate School of Economics and Management from Tohoku University, students can acquire skills and specialized knowledge in the Department of Economics and Management and the Accounting School (Department of Accountancy).",79th ,English,120 ECTS,Sendai,Japan,     79      ,     6      ,.,.,.,.,01/10/2021,"Economics, Management, Organisation & Leadership","[""year ""]"
https://www.mastersportal.com/studies/302128/,INTO Manchester,Pre-Master's - Economics (MA),Pre-Master,Blended,½ year,.,"INTO makes sure you can get into the Master’s of your dreams by offering the pre-master program. The Pre-Master's - Economics (MA) at INTO Manchester is a preparation program that upgrades your academic skills, English language level and GMAT/GRE scores in order to be accepted to a Master’s program. ",.,English,Blended,Manchester,.,.,     5.5      ,.,.,.,.,28/09/2021,"Economics, Econometrics",.
https://www.mastersportal.com/studies/108978/,Boston University,Economics,M.A.,On Campus,1 year,"46,722","The MA in Economics at Boston University is a terminal master’s program that equips its graduates with the advanced knowledge and quantitative skills required for an economic analyst in the business world, the consulting industry, a central bank, or government.",90th ,English,32 alternative credits,Boston,.,     84      ,     7      ,.,   Required   ,.,15/03/2021,02/09/2021,Economics,"[""year ""]"
https://www.mastersportal.com/studies/189127/,Leiden University,Global Political Economy,M.A.,On Campus,1 year,"2,168",The specialisation Global Political Economy of the master’s in International Relations at Leiden University provides you with a cutting-edge understanding of the world economy and its social and political foundations.,70th ,English,60 ECTS,Leiden,Netherlands,     100      ,     7      ,.,.,.,15/06/2021,01/09/2021,"Economics, Political Science","[""year""]"
https://www.mastersportal.com/studies/4663/,University of Sheffield,Financial Economics,M.Sc.,On Campus,1 year,"11,849",Financial Economics degree offered at University of Sheffield enables you to specialise in financial economics and managing assets while giving you the option to choose other finance or economic modules.,93rd ,English,120 alternative credits,Sheffield,.,.,     6.5      ,.,.,.,.,28/09/2021,"Economics, Finance","[""year""]"
https://www.mastersportal.com/studies/282057/,Erasmus University Rotterdam,Financial Economics,M.Sc.,On Campus,1 year,"2,143","Does the world of finance attract you like no other? Do you aim for a career in which you address challenges, such as private equity, corporate governance and asset management? The Financial Economics specialisation at the Erasmus University Rotterdam covers it all.",72nd ,English,60 ECTS,Rotterdam,Netherlands,     91      ,     6.5      ,.,.,.,01/05/2021,01/09/2021,"Economics, Finance, Financial Mathematics","[""year""]"
https://www.mastersportal.com/studies/84800/,King's College London,Economics for Competition Law,Master,Online,8 months,"7,516","This Economics for Competition Law programme from King's College London has been specifically designed for lawyers in private practice, in-house legal advisers, representatives from the national competition authorities and the European Commission.",31st ,English,Online,London,.,.,     7      ,.,.,.,.,01/10/2021,"Economics, European Law, Master of Laws (LLM)","[""full""]"
https://www.mastersportal.com/studies/136716/,University of San Francisco,Applied Economics,M.Sc.,On Campus,2 years,"1,221","The Applied Economics degree at University of San Francisco trains students to apply the theoretical insights and empirical techniques of modern economics to practical problems in the business, government, and non-profit sectors. ",801st ,English,33 alternative credits,San Francisco,.,     79      ,     6.5      ,.,.,.,.,18/08/2021,"Economics, Actuarial Science","[""credit ""]"
https://www.mastersportal.com/studies/229140/,University of Tennessee Knoxville,Economics,M.A.,On Campus,1 year,"26,131",The MA in Economics at University of Tennessee Knoxville is designed to prepare qualified students for advanced work in economics and related fields by providing foundational skills in economic theory and econometrics.,201st ,English,30 alternative credits,Knoxville,.,     80      ,     6.5      ,   Required   ,   Required   ,.,01/02/2021,19/08/2021,"Economics, Mathematics, Applied Mathematics","[""year ""]"
https://www.mastersportal.com/studies/56365/,Golden Gate University,Accounting Data And Analytics,Postgraduate Certificate,On Campus,½ year,896,This 12-unit graduate certificate in Accounting Data And Analytics at Golden Gate University is designed to prepare students in identifying how technologies are used in the accounting profession to automate business processes to create and improve organizational efficiencies.,.,English,12 alternative credits,San Francisco,.,     79      ,     6.5      ,.,.,.,01/03/2021,06/09/2021,"Economics, Finance, Accounting","[""credit ""]"
https://www.mastersportal.com/studies/2521/,Uppsala University,Economics,Master,On Campus,2 years,Free,"The Master Programme in Economics at Uppsala University provides you with a solid basis in economic theory, statistics and econometrics. It gives you proficiency in analysing empirical data and evaluating public policy. ",77th ,English,120 alternative credits,Uppsala,Sweden,     90      ,     6.5      ,.,.,.,15/01/2022,31/08/2022,Economics,.
https://www.mastersportal.com/studies/143457/,King's College London,Political Economy of Emerging Markets,M.Sc.,On Campus,1 year,"11,274",The  Political Economy of Emerging Markets MSc at King's College London offers a distinctive approach to the study of development.,31st ,English,180 alternative credits,London,.,     100      ,     7      ,.,.,.,31/03/2021,01/09/2021,"Economics, International Development, Political Science","[""year""]"
https://www.mastersportal.com/studies/60407/,Nottingham Trent University,Finance,M.Sc.,On Campus,1 year,"11,003","The Finance degree from Nottingham Trent University provides you with a more in-depth understanding of core financial concepts, theories and tools used in a wide variety of organisations worldwide. This includes financial mathematics, model building, risk management, and mergers and acquisitions. ",601st ,English,180 alternative credits,Nottingham,.,     81      ,     6.5      ,.,.,.,.,27/09/2021,"Economics, Business Administration, Finance","[""year""]"
https://www.mastersportal.com/studies/62394/,La Trobe University,Professional Accounting,Master,On Campus,2 years,"18,887",Expand your career horizons with invaluable professional accounting skills with the master of Professional Accounting offered at La Trobe University .,201st ,English,240 alternative credits,Melbourne,.,     79      ,     6.5      ,.,.,.,.,25/07/2021,"Economics, Finance, Accounting","[""year ""]"
https://www.mastersportal.com/studies/281678/,George Mason University,Graduate Pathway in Statistical Science - Statistical Science,Pre-Master,On Campus,4 months,.,Students who successfully complete an INTO George Mason University Graduate Pathway in Statistical Science - Statistical Science are assured progression to a Mason graduate degree program upon submission of additional required application materials.,201st ,English,6 - 9 credit hours alternative credits,Fairfax,.,     65      ,     5.5      ,.,.,.,.,19/08/2021,"Economics, Mathematics, Statistics",.
https://www.mastersportal.com/studies/252040/,The University of Manchester,Financial Economics,M.Sc.,On Campus,1 year,"14,671","This Financial Economics course from The University of Manchester is designed to meet this demand for those students who seek a quantitative degree in financial economics, by combining a solid training in microeconomic and macroeconomic principles, as well as the quantitative methods and theory needed for the analysis of financial markets.",27th ,English,180 alternative credits,Manchester,.,     100      ,     7      ,.,.,.,01/05/2021,26/10/2021,"Economics, Actuarial Science","[""year""]"
https://www.mastersportal.com/studies/16009/,Czech University of Life Sciences Prague,International Development and Agricultural Economics,M.Sc.,On Campus,2 years,187,International Development and Agricultural Economics (IDAE) at Czech University of Life Sciences Prague is two-year Master's degree programme taught in English. ,801st ,English,120 ECTS,Prague,Czech Republic,.,.,.,.,.,31/03/2021,01/10/2021,"Economics, International Relations, International Development","[""year""]"
https://www.mastersportal.com/studies/83500/,University of Zurich,Business Administration,M.A.,On Campus,2 years,"1,336",The Business Administration Master's degree programs from University of Zurich provide students with an advanced academic education and allow them to shape their own profiles.,56th ,English,90 ECTS,Zürich,Switzerland,     100      ,     7      ,.,.,.,28/02/2021,20/09/2021,"Economics, Business Administration, Finance","[""year""]"
https://www.mastersportal.com/studies/278682/,Queen's University Belfast,Graduate Diploma in Finance - Finance,Pre-Master,Blended,9 months,.,INTO makes sure you can get into the Master’s of your dreams by offering the Graduate Diploma in Finance - Finance from INTO Queen's University Belfast. ,200th ,English,Blended,Belfast,.,.,     5      ,.,.,.,.,14/09/2021,"Economics, Finance, Accounting",.
https://www.mastersportal.com/studies/286827/,Yale University,Computer Science and Economics,M.Sc.,On Campus,1 year,"35,583",Apply now for this Computer Science and Economics program at Yale University.,8th ,English,30 alternative credits,New Haven,.,     100      ,     7      ,.,.,.,02/01/2022,28/08/2022,"Economics, Computer Sciences","[""year ""]"
https://www.mastersportal.com/studies/196015/,Utah Valley University,Accountancy,Master,On Campus,1 year,"12,376","The Master of Accountancy program at Utah Valley University is designed to develop the next generation of professional accountants. The program qualifies students for entry-level positions in public accounting, industry, government, and not-for-profit organizations. ",.,English,30 alternative credits,Orem,.,     80      ,     6.5      ,.,.,.,01/04/2021,23/08/2021,"Economics, Accounting, Taxation","[""year ""]"
https://www.mastersportal.com/studies/190715/,University of Amsterdam,Economics - Public Policy,M.Sc.,On Campus,1 year,"2,143",In the Economics - Public Policy from University of Amsterdam you learn how to apply the latest economic theory and research methods to help governments intervene in the economy. ,61st ,English,60 ECTS,Amsterdam,Netherlands,     92      ,     6.5      ,     640      ,     158  (quantitative)      ,.,01/05/2021,03/09/2021,"Economics, Public Policy","[""year""]"
https://www.mastersportal.com/studies/294763/,University of Sheffield,MSc Health Economics and Decision Modelling,M.Sc.,On Campus,1 year,.,We tackle some of the world’s greatest health challenges to improve the health and care of people across the globe.,93rd ,English,180 alternative credits,Sheffield,.,.,     6.5      ,.,.,.,.,.,"Economics, Health Management, Health Sciences",.
https://www.mastersportal.com/studies/96973/,University of Sussex,International Finance and Economics,M.Sc.,On Campus,1 year,"13,484","On our International Finance and Economics degree offered at University of Sussex, you will learn how to apply economic theory to the latest technological challenges.",151st ,English,180 alternative credits,Brighton,.,     88      ,     6.5      ,.,.,.,01/09/2021,28/09/2021,"Economics, Finance, International Business","[""year""]"
https://www.mastersportal.com/studies/232729/,National Tsing Hua University,Economics,M.A.,On Campus,1 year,915,"From the phrase of Economics at National Tsing Hua University being “the gem on the crown of social sciences,” one can easily perceive the status of economics today. ",168th ,English,On Campus,Hsinchu,Taiwan,.,     6      ,.,.,.,16/03/2021,01/08/2021,Economics,"[""year ""]"
https://www.mastersportal.com/studies/93756/,Australian National University,Economic Policy,Master,On Campus,2 years,"14,963",The rigorous training of the Master in Economic Policy from Australian National University will attracts outstanding students to the University.  ,31st ,English,96 alternative credits,Canberra,.,     80      ,     6.5      ,.,.,.,30/04/2021,27/07/2021,"Economics, Econometrics, Environmental Economics & Policy","[""year ""]"
https://www.mastersportal.com/studies/127071/,San José State University,"Economics, Concentration in Applied Economics",M.A.,On Campus,1 year,"5,897","Economics, Concentration in Applied Economics from San José State University provides training in practical, problem-solving techniques appropriate for careers in teaching, private business, the public sector, banking, and consulting. ",.,English,32-33 alternative credits,San Jose,.,     90      ,     6.5      ,.,.,.,01/05/2021,19/08/2021,Economics,"[""year ""]"
